global_run_id,area_pyung,run,zone,zone_count,cleaning_type,obstacle_level,zone_area_ratio_pct,zone_area_m2,floor_type,dirt_level,effective_suction_mode,suction_power_w,brush_power_w,pump_power_w,water_supply_power_w,sensor_power_w,wheel_power_w,zone_time_min,battery_capacity_wh,start_soc_pct,zone_soc_used_pct,zone_target_soc_pct,zone_power_w,zone_energy_wh,soc_before_zone_pct,soc_after_zone_pct,zone_progress_pct,run_total_soc_pct,run_total_energy_wh,run_total_time_min,run_end_soc_pct,needs_recharge,charge_count,charge_event_count_in_zone,is_charge_zone,is_first_charge_zone,is_second_charge_zone,first_charge_zone,first_charge_progress_pct,first_charge_cleaned_area_m2,first_charge_remaining_area_m2,first_charge_soc_at_dock_pct,first_charge_target_soc_pct,first_charge_charged_soc_pct,first_charge_time_min,second_charge_zone,second_charge_progress_pct,second_charge_cleaned_area_m2,second_charge_remaining_area_m2,second_charge_soc_at_dock_pct,second_charge_target_soc_pct,second_charge_charged_soc_pct,second_charge_time_min
72평_920,72.0,920,6,8,물걸레,많음,13.941,27.209,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,16.614,74.88,80.0,9.677,24.677,26.168,7.246,28.928,19.25,69.947,94.696,70.908,125.922,30.0,충전 필요,1,0,0,0,0,7,75.522,147.399,47.774,14.943,59.696,44.754,134.047,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_920,72.0,920,7,8,물걸레,많음,15.23,29.724,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,19.965,74.88,80.0,11.612,26.612,26.131,8.695,19.25,52.335,85.177,94.696,70.908,125.922,30.0,충전 필요,1,1,1,1,0,7,75.522,147.399,47.774,14.943,59.696,44.754,134.047,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_920,72.0,920,8,8,물걸레,많음,14.823,28.931,저파일 러그,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,19.432,74.88,80.0,22.335,37.335,51.639,16.724,52.335,30.0,100.0,94.696,70.908,125.922,30.0,충전 필요,1,0,0,0,0,7,75.522,147.399,47.774,14.943,59.696,44.754,134.047,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,1,8,물걸레,적음,13.236,25.833,고파일 카펫,높음,터보,63.25,9.0,0.5,3.0,4.91,2.84,13.802,74.88,80.0,26.041,41.041,84.77,19.5,80.0,53.959,13.236,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,2,8,물걸레,적음,12.191,23.794,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,11.187,74.88,80.0,8.272,23.272,33.221,6.194,53.959,45.687,25.427,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,3,8,물걸레,적음,14.468,28.239,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,13.277,74.88,80.0,9.766,24.766,33.048,7.313,45.687,35.921,39.896,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,4,8,물걸레,적음,14.362,28.031,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,11.981,74.88,80.0,6.943,21.943,26.036,5.199,35.921,28.978,54.258,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,5,8,물걸레,적음,11.579,22.599,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.659,74.88,80.0,5.686,20.686,26.45,4.258,28.978,23.293,65.837,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,6,8,물걸레,적음,10.238,19.982,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,9.395,74.88,80.0,6.965,21.965,33.311,5.216,23.293,16.327,76.075,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,7,8,물걸레,적음,11.001,21.471,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.177,74.88,80.0,5.36,20.36,26.244,4.014,16.327,38.818,87.076,77.851,58.297,90.338,30.0,충전 필요,1,1,1,1,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_921,72.0,921,8,8,물걸레,적음,12.924,25.225,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,11.86,74.88,80.0,8.818,23.818,33.405,6.603,38.818,30.0,100.0,77.851,58.297,90.338,30.0,충전 필요,1,0,0,0,0,7,78.798,153.794,41.38,14.943,42.851,27.908,83.591,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,1,8,물걸레,보통,8.984,17.535,마루/타일,높음,중,14.8,6.83,0.5,3.0,4.91,2.84,10.646,74.88,80.0,7.839,22.839,33.083,5.87,80.0,72.161,8.984,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,2,8,물걸레,보통,9.814,19.154,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.303,74.88,80.0,5.406,20.406,26.108,4.048,72.161,66.755,18.798,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,3,8,물걸레,보통,17.055,33.287,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,16.168,74.88,80.0,9.541,24.541,26.512,7.144,66.755,57.214,35.853,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,4,8,물걸레,보통,10.202,19.912,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.671,74.88,80.0,5.617,20.617,26.095,4.206,57.214,51.596,46.056,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,5,8,물걸레,보통,11.355,22.161,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,11.841,74.88,80.0,8.85,23.85,33.58,6.627,51.596,42.747,57.41,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,6,8,물걸레,보통,16.722,32.637,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,15.852,74.88,80.0,9.34,24.34,26.472,6.994,42.747,33.407,74.132,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,7,8,물걸레,보통,7.216,14.083,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,7.525,74.88,80.0,5.498,20.498,32.827,4.117,33.407,27.909,81.348,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_922,72.0,922,8,8,물걸레,보통,18.652,36.404,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,17.682,74.88,80.0,12.532,27.532,31.843,9.384,27.909,15.377,100.0,64.623,48.39,98.688,15.377,무충전 완주 가능,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,1,8,물걸레,많음,12.342,24.087,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,14.708,74.88,80.0,8.716,23.716,26.626,6.527,80.0,71.284,12.341,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,2,8,물걸레,많음,16.32,31.853,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,21.395,74.88,80.0,15.816,30.816,33.212,11.843,71.284,55.468,28.662,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,3,8,물걸레,많음,10.877,21.229,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,14.259,74.88,80.0,8.251,23.251,25.996,6.178,55.468,47.216,39.539,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,4,8,물걸레,많음,12.621,24.632,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,16.545,74.88,80.0,9.639,24.639,26.172,7.217,47.216,37.578,52.159,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,5,8,물걸레,많음,11.834,23.096,저파일 러그,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,14.103,74.88,80.0,10.352,25.352,32.98,7.752,37.578,27.225,63.993,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,6,8,물걸레,많음,12.942,25.259,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,15.423,74.88,80.0,8.964,23.964,26.112,6.712,27.225,18.262,76.934,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,7,8,물걸레,많음,8.163,15.931,장판/PVC,높음,중,14.8,6.83,0.5,3.0,4.91,2.84,12.16,74.88,80.0,8.792,23.792,32.487,6.584,18.262,44.38,85.097,84.91,63.58,128.13,30.0,충전 필요,1,1,1,1,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_923,72.0,923,8,8,물걸레,많음,14.903,29.087,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,19.537,74.88,80.0,14.38,29.38,33.066,10.767,44.38,30.0,100.0,84.91,63.58,128.13,30.0,충전 필요,1,0,0,0,0,7,79.962,156.066,39.108,14.943,49.91,34.968,104.736,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,1,8,물걸레,보통,11.114,21.692,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,10.536,74.88,80.0,7.772,22.772,33.138,5.819,80.0,72.228,11.114,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,2,8,물걸레,보통,11.974,23.369,저파일 러그,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,12.486,74.88,80.0,13.732,28.732,49.409,10.282,72.228,58.497,23.088,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,3,8,물걸레,보통,11.344,22.141,마루/타일,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,10.754,74.88,80.0,6.283,21.283,26.251,4.705,58.497,52.214,34.432,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,4,8,물걸레,보통,9.299,18.15,장판/PVC,높음,중,14.8,6.83,0.5,3.0,4.91,2.84,11.02,74.88,80.0,8.115,23.115,33.082,6.076,52.214,44.099,43.731,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,5,8,물걸레,보통,17.039,33.256,장판/PVC,보통,중,14.8,6.83,0.5,3.0,4.91,2.84,17.768,74.88,80.0,12.893,27.893,32.6,9.654,44.099,31.206,60.771,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,6,8,물걸레,보통,13.397,26.148,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,12.701,74.88,80.0,7.395,22.395,26.162,5.538,31.206,23.81,74.168,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,7,8,물걸레,보통,9.682,18.897,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,9.179,74.88,80.0,5.339,20.339,26.134,3.998,23.81,18.472,83.85,79.428,59.475,101.285,30.0,충전 필요,1,0,0,0,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_924,72.0,924,8,8,물걸레,보통,16.15,31.52,현관매트,보통,강,32.0,6.83,0.5,3.0,4.91,2.84,16.841,74.88,80.0,17.9,32.9,47.751,13.403,18.472,30.0,100.0,79.428,59.475,101.285,30.0,충전 필요,1,1,1,1,0,8,86.983,169.767,25.406,14.943,44.428,29.485,88.314,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,1,8,건식,적음,8.453,16.499,현관매트,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,7.052,74.88,80.0,4.588,19.588,29.234,3.436,80.0,75.412,8.453,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,2,8,건식,적음,15.376,30.009,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,14.109,74.88,80.0,9.198,24.198,29.292,6.888,75.412,66.214,23.829,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,3,8,건식,적음,7.863,15.346,현관매트,보통,강,32.0,6.83,0.0,0.0,4.91,2.84,7.215,74.88,80.0,7.435,22.435,46.304,5.568,66.214,58.778,31.692,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,4,8,건식,적음,9.174,17.906,고파일 카펫,낮음,강,32.0,6.83,0.0,0.0,4.91,2.84,7.653,74.88,80.0,8.027,23.027,47.127,6.011,58.778,50.751,40.866,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,5,8,건식,적음,9.637,18.808,장판/PVC,높음,중,14.8,6.83,0.0,0.0,4.91,2.84,10.049,74.88,80.0,6.496,21.496,29.042,4.864,50.751,44.255,50.502,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,6,8,건식,적음,14.875,29.032,현관매트,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,12.409,74.88,80.0,8.22,23.22,29.761,6.155,44.255,36.035,65.377,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,7,8,건식,적음,16.503,32.209,고파일 카펫,높음,터보,63.25,9.0,0.0,0.0,4.91,2.84,17.209,74.88,80.0,28.699,43.699,74.926,21.49,36.035,40.756,81.88,83.42,62.466,92.324,30.0,충전 필요,1,1,1,1,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_925,72.0,925,8,8,건식,적음,18.12,35.366,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,16.628,74.88,80.0,10.756,25.756,29.062,8.054,40.756,30.0,100.0,83.42,62.466,92.324,30.0,충전 필요,1,0,0,0,0,7,77.473,151.208,43.967,14.943,48.42,33.477,100.272,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,1,8,물걸레,많음,9.691,18.914,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,11.549,74.88,80.0,6.773,21.773,26.35,5.072,80.0,73.227,9.691,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,2,8,물걸레,많음,11.639,22.717,마루/타일,보통,약,8.0,6.83,0.5,3.0,4.91,2.84,15.258,74.88,80.0,8.892,23.892,26.182,6.658,73.227,64.335,21.33,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,3,8,물걸레,많음,8.442,16.477,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,10.061,74.88,80.0,5.69,20.69,25.411,4.261,64.335,58.645,29.772,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,4,8,물걸레,많음,8.648,16.879,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,10.306,74.88,80.0,5.904,20.904,25.738,4.421,58.645,52.741,38.421,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,5,8,물걸레,많음,12.143,23.701,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,14.472,74.88,80.0,8.413,23.413,26.119,6.3,52.741,44.328,50.564,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,6,8,물걸레,많음,16.171,31.561,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,19.272,74.88,80.0,11.153,26.153,26.002,8.352,44.328,33.175,66.735,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,7,8,물걸레,많음,15.908,31.048,현관매트,낮음,중,14.8,6.83,0.5,3.0,4.91,2.84,18.958,74.88,80.0,13.888,28.888,32.912,10.399,33.175,19.286,82.643,72.601,54.365,120.562,30.0,충전 필요,1,0,0,0,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_926,72.0,926,8,8,물걸레,많음,17.357,33.877,장판/PVC,낮음,약,8.0,6.83,0.5,3.0,4.91,2.84,20.686,74.88,80.0,11.888,26.888,25.82,8.902,19.286,30.0,100.0,72.601,54.365,120.562,30.0,충전 필요,1,1,1,1,0,8,88.901,173.512,21.662,14.943,37.601,22.659,67.868,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,1,8,건식,보통,9.13,17.819,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,8.655,74.88,80.0,4.36,19.36,22.634,3.265,80.0,75.64,9.13,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,2,8,건식,보통,11.317,22.087,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,11.801,74.88,80.0,7.743,22.743,29.479,5.798,75.64,67.897,20.446,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,3,8,건식,보통,16.457,32.12,현관매트,낮음,중,14.8,6.83,0.0,0.0,4.91,2.84,15.601,74.88,80.0,10.248,25.248,29.513,7.674,67.897,57.649,36.904,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,4,8,건식,보통,13.685,26.709,고파일 카펫,낮음,강,32.0,6.83,0.0,0.0,4.91,2.84,12.973,74.88,80.0,13.721,28.721,47.517,10.274,57.649,43.928,50.588,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,5,8,건식,보통,8.451,16.494,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,8.011,74.88,80.0,3.979,18.979,22.312,2.979,43.928,39.949,59.039,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,6,8,건식,보통,13.344,26.043,저파일 러그,보통,강,32.0,6.83,0.0,0.0,4.91,2.84,13.915,74.88,80.0,14.592,29.592,47.116,10.927,39.949,25.357,72.383,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,7,8,건식,보통,14.792,28.871,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,14.023,74.88,80.0,7.028,22.028,22.519,5.263,25.357,18.329,87.175,67.84,50.799,97.136,30.0,충전 필요,1,0,0,0,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_927,72.0,927,8,8,건식,보통,12.824,25.03,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,12.157,74.88,80.0,6.168,21.168,22.797,4.619,18.329,30.0,100.0,67.84,50.799,97.136,30.0,충전 필요,1,1,1,1,0,8,94.096,183.651,11.522,14.943,32.84,17.897,53.605,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,1,8,건식,보통,11.739,22.912,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,12.242,74.88,80.0,8.057,23.057,29.569,6.033,80.0,71.943,11.739,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,2,8,건식,보통,12.485,24.367,장판/PVC,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,11.836,74.88,80.0,6.02,21.02,22.852,4.508,71.943,65.923,24.224,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,3,8,건식,보통,12.678,24.743,마루/타일,보통,약,8.0,6.83,0.0,0.0,4.91,2.84,13.22,74.88,80.0,6.617,21.617,22.489,4.955,65.923,59.305,36.902,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,4,8,건식,보통,9.668,18.869,마루/타일,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,9.165,74.88,80.0,4.644,19.644,22.763,3.477,59.305,54.662,46.569,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,5,8,건식,보통,12.639,24.669,마루/타일,낮음,약,8.0,6.83,0.0,0.0,4.91,2.84,11.982,74.88,80.0,6.038,21.038,22.639,4.521,54.662,48.624,59.209,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,6,8,건식,보통,12.385,24.172,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,12.915,74.88,80.0,8.46,23.46,29.431,6.335,48.624,40.164,71.594,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,7,8,건식,보통,15.807,30.85,고파일 카펫,보통,터보,63.25,9.0,0.0,0.0,4.91,2.84,16.483,74.88,80.0,28.446,43.446,77.538,21.301,40.164,38.643,87.4,76.926,57.602,100.982,30.0,충전 필요,1,1,1,1,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72평_928,72.0,928,8,8,건식,보통,12.599,24.591,장판/PVC,보통,중,14.8,6.83,0.0,0.0,4.91,2.84,13.139,74.88,80.0,8.643,23.643,29.555,6.472,38.643,30.0,100.0,76.926,57.602,100.982,30.0,충전 필요,1,0,0,0,0,7,85.576,167.022,28.151,14.943,41.926,26.983,80.821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
